year,month,month2,Region,GID_0,NAME_0,GID_1,NAME_1,predChange
2018,12,12,Northern,DZA,Algeria,DZA.16_1,Djelfa, 0.9802
2019,1,13,Northern,DZA,Algeria,DZA.16_1,Djelfa, 1.0042
2019,2,14,Northern,DZA,Algeria,DZA.16_1,Djelfa, 0.9909
2019,3,15,Northern,DZA,Algeria,DZA.16_1,Djelfa, 1.1482
2019,4,16,Northern,DZA,Algeria,DZA.16_1,Djelfa, 1.3111
2019,5,17,Northern,DZA,Algeria,DZA.16_1,Djelfa, 1.3434
2019,6,18,Northern,DZA,Algeria,DZA.16_1,Djelfa, 1.5858
2019,7,19,Northern,DZA,Algeria,DZA.16_1,Djelfa, 1.6730
2019,8,20,Northern,DZA,Algeria,DZA.16_1,Djelfa, 1.7379
2019,9,21,Northern,DZA,Algeria,DZA.16_1,Djelfa, 1.5132
2019,10,22,Northern,DZA,Algeria,DZA.16_1,Djelfa, 1.4900
2019,11,23,Northern,DZA,Algeria,DZA.16_1,Djelfa, 1.2813
2019,12,24,Northern,DZA,Algeria,DZA.16_1,Djelfa, 1.0685
2018,1,1,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 0.9114
2018,2,2,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 0.7984
2018,3,3,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 0.9797
2018,4,4,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 0.9668
2018,5,5,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 0.9025
2018,6,6,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 1.0321
2018,7,7,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 1.3077
2018,8,8,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 1.2676
2018,9,9,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 1.1705
2018,10,10,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 0.9803
2018,11,11,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 0.9539
2018,12,12,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 0.9266
2019,1,13,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 0.9398
2019,2,14,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 0.9348
2019,3,15,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 1.1026
2019,4,16,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 1.2372
2019,5,17,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 1.2574
2019,6,18,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 1.4486
2019,7,19,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 1.5727
2019,8,20,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 1.6620
2019,9,21,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 1.3870
2019,10,22,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 1.3444
2019,11,23,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 1.1647
2019,12,24,Northern,DZA,Algeria,DZA.17_1,El Bayadh, 0.9701
2018,1,1,Northern,DZA,Algeria,DZA.18_1,El Oued, 1.0261
2018,2,2,Northern,DZA,Algeria,DZA.18_1,El Oued, 0.8719
2018,3,3,Northern,DZA,Algeria,DZA.18_1,El Oued, 1.0479
2018,4,4,Northern,DZA,Algeria,DZA.18_1,El Oued, 1.0352
2018,5,5,Northern,DZA,Algeria,DZA.18_1,El Oued, 0.9549
2018,6,6,Northern,DZA,Algeria,DZA.18_1,El Oued, 1.0847
2018,7,7,Northern,DZA,Algeria,DZA.18_1,El Oued, 1.3485
2018,8,8,Northern,DZA,Algeria,DZA.18_1,El Oued, 1.3168
2018,9,9,Northern,DZA,Algeria,DZA.18_1,El Oued, 1.2849
2018,10,10,Northern,DZA,Algeria,DZA.18_1,El Oued, 1.0715
2018,11,11,Northern,DZA,Algeria,DZA.18_1,El Oued, 1.0505
2018,12,12,Northern,DZA,Algeria,DZA.18_1,El Oued, 1.0436
2019,1,13,Northern,DZA,Algeria,DZA.18_1,El Oued, 1.0713
2019,2,14,Northern,DZA,Algeria,DZA.18_1,El Oued, 1.0576
2019,3,15,Northern,DZA,Algeria,DZA.18_1,El Oued, 1.2153
2019,4,16,Northern,DZA,Algeria,DZA.18_1,El Oued, 1.3962
2019,5,17,Northern,DZA,Algeria,DZA.18_1,El Oued, 1.4428
2019,6,18,Northern,DZA,Algeria,DZA.18_1,El Oued, 1.7114
2019,7,19,Northern,DZA,Algeria,DZA.18_1,El Oued, 1.7900
2019,8,20,Northern,DZA,Algeria,DZA.18_1,El Oued, 1.8472
2019,9,21,Northern,DZA,Algeria,DZA.18_1,El Oued, 1.6392
2019,10,22,Northern,DZA,Algeria,DZA.18_1,El Oued, 1.6307
2019,11,23,Northern,DZA,Algeria,DZA.18_1,El Oued, 1.3735
2019,12,24,Northern,DZA,Algeria,DZA.18_1,El Oued, 1.1535
2018,1,1,Northern,DZA,Algeria,DZA.19_1,El Tarf, 0.9985
2018,2,2,Northern,DZA,Algeria,DZA.19_1,El Tarf, 0.8325
2018,3,3,Northern,DZA,Algeria,DZA.19_1,El Tarf, 0.9510
2018,4,4,Northern,DZA,Algeria,DZA.19_1,El Tarf, 0.8940
2018,5,5,Northern,DZA,Algeria,DZA.19_1,El Tarf, 0.8145
2018,6,6,Northern,DZA,Algeria,DZA.19_1,El Tarf, 0.9299
2018,7,7,Northern,DZA,Algeria,DZA.19_1,El Tarf, 1.1418
2018,8,8,Northern,DZA,Algeria,DZA.19_1,El Tarf, 1.1539
2018,9,9,Northern,DZA,Algeria,DZA.19_1,El Tarf, 1.1377
2018,10,10,Northern,DZA,Algeria,DZA.19_1,El Tarf, 1.0130
2018,11,11,Northern,DZA,Algeria,DZA.19_1,El Tarf, 1.0171
2018,12,12,Northern,DZA,Algeria,DZA.19_1,El Tarf, 1.0262
2019,1,13,Northern,DZA,Algeria,DZA.19_1,El Tarf, 1.0383
2019,2,14,Northern,DZA,Algeria,DZA.19_1,El Tarf, 1.0158
2019,3,15,Northern,DZA,Algeria,DZA.19_1,El Tarf, 1.1312
2019,4,16,Northern,DZA,Algeria,DZA.19_1,El Tarf, 1.2325
2019,5,17,Northern,DZA,Algeria,DZA.19_1,El Tarf, 1.2796
2019,6,18,Northern,DZA,Algeria,DZA.19_1,El Tarf, 1.4901
2019,7,19,Northern,DZA,Algeria,DZA.19_1,El Tarf, 1.5933
2019,8,20,Northern,DZA,Algeria,DZA.19_1,El Tarf, 1.6445
2019,9,21,Northern,DZA,Algeria,DZA.19_1,El Tarf, 1.4723
2019,10,22,Northern,DZA,Algeria,DZA.19_1,El Tarf, 1.5312
2019,11,23,Northern,DZA,Algeria,DZA.19_1,El Tarf, 1.3613
2019,12,24,Northern,DZA,Algeria,DZA.19_1,El Tarf, 1.1446
2018,1,1,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 0.9355
2018,2,2,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 0.8172
2018,3,3,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 0.9992
2018,4,4,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 0.9830
2018,5,5,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 0.9287
2018,6,6,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 1.0469
2018,7,7,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 1.3027
2018,8,8,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 1.2726
2018,9,9,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 1.2005
2018,10,10,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 1.0064
2018,11,11,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 0.9770
2018,12,12,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 0.9440
2019,1,13,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 0.9602
2019,2,14,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 0.9542
2019,3,15,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 1.1302
2019,4,16,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 1.2999
2019,5,17,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 1.3507
2019,6,18,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 1.5385
2019,7,19,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 1.6383
2019,8,20,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 1.7089
2019,9,21,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 1.4915
2019,10,22,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 1.4330
2019,11,23,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 1.2356
2019,12,24,Northern,DZA,Algeria,DZA.20_1,Ghardaïa, 1.0196
2018,1,1,Northern,DZA,Algeria,DZA.21_1,Guelma, 0.9250
2018,2,2,Northern,DZA,Algeria,DZA.21_1,Guelma, 0.7785
2018,3,3,Northern,DZA,Algeria,DZA.21_1,Guelma, 0.9037
2018,4,4,Northern,DZA,Algeria,DZA.21_1,Guelma, 0.8654
2018,5,5,Northern,DZA,Algeria,DZA.21_1,Guelma, 0.7884
2018,6,6,Northern,DZA,Algeria,DZA.21_1,Guelma, 0.8985
2018,7,7,Northern,DZA,Algeria,DZA.21_1,Guelma, 1.1124
2018,8,8,Northern,DZA,Algeria,DZA.21_1,Guelma, 1.1172
2018,9,9,Northern,DZA,Algeria,DZA.21_1,Guelma, 1.1003
2018,10,10,Northern,DZA,Algeria,DZA.21_1,Guelma, 0.9551
2018,11,11,Northern,DZA,Algeria,DZA.21_1,Guelma, 0.9454
2018,12,12,Northern,DZA,Algeria,DZA.21_1,Guelma, 0.9502
2019,1,13,Northern,DZA,Algeria,DZA.21_1,Guelma, 0.9665
2019,2,14,Northern,DZA,Algeria,DZA.21_1,Guelma, 0.9468
2019,3,15,Northern,DZA,Algeria,DZA.21_1,Guelma, 1.0708
2019,4,16,Northern,DZA,Algeria,DZA.21_1,Guelma, 1.1856
2019,5,17,Northern,DZA,Algeria,DZA.21_1,Guelma, 1.2301
2019,6,18,Northern,DZA,Algeria,DZA.21_1,Guelma, 1.4469
2019,7,19,Northern,DZA,Algeria,DZA.21_1,Guelma, 1.5435
2019,8,20,Northern,DZA,Algeria,DZA.21_1,Guelma, 1.5915
2019,9,21,Northern,DZA,Algeria,DZA.21_1,Guelma, 1.4217
2019,10,22,Northern,DZA,Algeria,DZA.21_1,Guelma, 1.4555
2019,11,23,Northern,DZA,Algeria,DZA.21_1,Guelma, 1.2672
2019,12,24,Northern,DZA,Algeria,DZA.21_1,Guelma, 1.0648
2018,1,1,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.1165
2018,2,2,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.0118
2018,3,3,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.2032
2018,4,4,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.2032
2018,5,5,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.1223
2018,6,6,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.2335
2018,7,7,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.4692
2018,8,8,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.4760
2018,9,9,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.3988
2018,10,10,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.2584
2018,11,11,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.2018
2018,12,12,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.1283
2019,1,13,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.1400
2019,2,14,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.1330
2019,3,15,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.3694
2019,4,16,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.5847
2019,5,17,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.6676
2019,6,18,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.8416
2019,7,19,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.9040
2019,8,20,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.9663
2019,9,21,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.7680
2019,10,22,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.7752
2019,11,23,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.5853
2019,12,24,Northern,DZA,Algeria,DZA.22_1,Illizi, 1.2466
2018,1,1,Northern,DZA,Algeria,DZA.23_1,Jijel, 0.9211
2018,2,2,Northern,DZA,Algeria,DZA.23_1,Jijel, 0.7738
2018,3,3,Northern,DZA,Algeria,DZA.23_1,Jijel, 0.8926
2018,4,4,Northern,DZA,Algeria,DZA.23_1,Jijel, 0.8417
2018,5,5,Northern,DZA,Algeria,DZA.23_1,Jijel, 0.7584
2018,6,6,Northern,DZA,Algeria,DZA.23_1,Jijel, 0.8493
2018,7,7,Northern,DZA,Algeria,DZA.23_1,Jijel, 1.0558
2018,8,8,Northern,DZA,Algeria,DZA.23_1,Jijel, 1.0902
2018,9,9,Northern,DZA,Algeria,DZA.23_1,Jijel, 1.0671
2018,10,10,Northern,DZA,Algeria,DZA.23_1,Jijel, 0.9400
2018,11,11,Northern,DZA,Algeria,DZA.23_1,Jijel, 0.9472
2018,12,12,Northern,DZA,Algeria,DZA.23_1,Jijel, 0.9510
2019,1,13,Northern,DZA,Algeria,DZA.23_1,Jijel, 0.9685
2019,2,14,Northern,DZA,Algeria,DZA.23_1,Jijel, 0.9484
2019,3,15,Northern,DZA,Algeria,DZA.23_1,Jijel, 1.0573
2019,4,16,Northern,DZA,Algeria,DZA.23_1,Jijel, 1.1529
2019,5,17,Northern,DZA,Algeria,DZA.23_1,Jijel, 1.1904
2019,6,18,Northern,DZA,Algeria,DZA.23_1,Jijel, 1.3571
2019,7,19,Northern,DZA,Algeria,DZA.23_1,Jijel, 1.4667
2019,8,20,Northern,DZA,Algeria,DZA.23_1,Jijel, 1.5146
2019,9,21,Northern,DZA,Algeria,DZA.23_1,Jijel, 1.3678
2019,10,22,Northern,DZA,Algeria,DZA.23_1,Jijel, 1.4145
2019,11,23,Northern,DZA,Algeria,DZA.23_1,Jijel, 1.2542
2019,12,24,Northern,DZA,Algeria,DZA.23_1,Jijel, 1.0575
2018,1,1,Northern,DZA,Algeria,DZA.24_1,Khenchela, 1.0468
2018,2,2,Northern,DZA,Algeria,DZA.24_1,Khenchela, 0.8896
2018,3,3,Northern,DZA,Algeria,DZA.24_1,Khenchela, 1.0737
2018,4,4,Northern,DZA,Algeria,DZA.24_1,Khenchela, 1.0635
2018,5,5,Northern,DZA,Algeria,DZA.24_1,Khenchela, 0.9803
2018,6,6,Northern,DZA,Algeria,DZA.24_1,Khenchela, 1.1133
2018,7,7,Northern,DZA,Algeria,DZA.24_1,Khenchela, 1.3848
2018,8,8,Northern,DZA,Algeria,DZA.24_1,Khenchela, 1.3548
2018,9,9,Northern,DZA,Algeria,DZA.24_1,Khenchela, 1.3210
2018,10,10,Northern,DZA,Algeria,DZA.24_1,Khenchela, 1.0933
2018,11,11,Northern,DZA,Algeria,DZA.24_1,Khenchela, 1.0665
2018,12,12,Northern,DZA,Algeria,DZA.24_1,Khenchela, 1.0592
2019,1,13,Northern,DZA,Algeria,DZA.24_1,Khenchela, 1.0864
2019,2,14,Northern,DZA,Algeria,DZA.24_1,Khenchela, 1.0858
2019,3,15,Northern,DZA,Algeria,DZA.24_1,Khenchela, 1.2505
2019,4,16,Northern,DZA,Algeria,DZA.24_1,Khenchela, 1.4115
2019,5,17,Northern,DZA,Algeria,DZA.24_1,Khenchela, 1.4917
2019,6,18,Northern,DZA,Algeria,DZA.24_1,Khenchela, 1.7721
2019,7,19,Northern,DZA,Algeria,DZA.24_1,Khenchela, 1.8467
2019,8,20,Northern,DZA,Algeria,DZA.24_1,Khenchela, 1.9044
2019,9,21,Northern,DZA,Algeria,DZA.24_1,Khenchela, 1.6969
2019,10,22,Northern,DZA,Algeria,DZA.24_1,Khenchela, 1.6842
2019,11,23,Northern,DZA,Algeria,DZA.24_1,Khenchela, 1.3978
2019,12,24,Northern,DZA,Algeria,DZA.24_1,Khenchela, 1.1857
2018,1,1,Northern,DZA,Algeria,DZA.25_1,Laghouat, 0.9745
2018,2,2,Northern,DZA,Algeria,DZA.25_1,Laghouat, 0.8363
2018,3,3,Northern,DZA,Algeria,DZA.25_1,Laghouat, 1.0167
2018,4,4,Northern,DZA,Algeria,DZA.25_1,Laghouat, 0.9900
2018,5,5,Northern,DZA,Algeria,DZA.25_1,Laghouat, 0.9180
2018,6,6,Northern,DZA,Algeria,DZA.25_1,Laghouat, 1.0524
2018,7,7,Northern,DZA,Algeria,DZA.25_1,Laghouat, 1.3409
2018,8,8,Northern,DZA,Algeria,DZA.25_1,Laghouat, 1.2846
2018,9,9,Northern,DZA,Algeria,DZA.25_1,Laghouat, 1.2162
2018,10,10,Northern,DZA,Algeria,DZA.25_1,Laghouat, 1.0239
2018,11,11,Northern,DZA,Algeria,DZA.25_1,Laghouat, 1.0013
2018,12,12,Northern,DZA,Algeria,DZA.25_1,Laghouat, 0.9963
2019,1,13,Northern,DZA,Algeria,DZA.25_1,Laghouat, 1.0102
2019,2,14,Northern,DZA,Algeria,DZA.25_1,Laghouat, 0.9953
2019,3,15,Northern,DZA,Algeria,DZA.25_1,Laghouat, 1.1576
2019,4,16,Northern,DZA,Algeria,DZA.25_1,Laghouat, 1.3072
2019,5,17,Northern,DZA,Algeria,DZA.25_1,Laghouat, 1.3218
2019,6,18,Northern,DZA,Algeria,DZA.25_1,Laghouat, 1.5684
2019,7,19,Northern,DZA,Algeria,DZA.25_1,Laghouat, 1.6642
2019,8,20,Northern,DZA,Algeria,DZA.25_1,Laghouat, 1.7409
2019,9,21,Northern,DZA,Algeria,DZA.25_1,Laghouat, 1.4893
2019,10,22,Northern,DZA,Algeria,DZA.25_1,Laghouat, 1.4685
2019,11,23,Northern,DZA,Algeria,DZA.25_1,Laghouat, 1.2656
2019,12,24,Northern,DZA,Algeria,DZA.25_1,Laghouat, 1.0649
2018,1,1,Northern,DZA,Algeria,DZA.26_1,M'Sila, 0.9708
2018,2,2,Northern,DZA,Algeria,DZA.26_1,M'Sila, 0.8236
2018,3,3,Northern,DZA,Algeria,DZA.26_1,M'Sila, 0.9967
2018,4,4,Northern,DZA,Algeria,DZA.26_1,M'Sila, 0.9573
2018,5,5,Northern,DZA,Algeria,DZA.26_1,M'Sila, 0.8818
2018,6,6,Northern,DZA,Algeria,DZA.26_1,M'Sila, 1.0238
2018,7,7,Northern,DZA,Algeria,DZA.26_1,M'Sila, 1.2885
2018,8,8,Northern,DZA,Algeria,DZA.26_1,M'Sila, 1.2444
2018,9,9,Northern,DZA,Algeria,DZA.26_1,M'Sila, 1.2058
2018,10,10,Northern,DZA,Algeria,DZA.26_1,M'Sila, 1.0101
2018,11,11,Northern,DZA,Algeria,DZA.26_1,M'Sila, 0.9893
2018,12,12,Northern,DZA,Algeria,DZA.26_1,M'Sila, 0.9989
2019,1,13,Northern,DZA,Algeria,DZA.26_1,M'Sila, 1.0169
2019,2,14,Northern,DZA,Algeria,DZA.26_1,M'Sila, 1.0092
2019,3,15,Northern,DZA,Algeria,DZA.26_1,M'Sila, 1.1660
2019,4,16,Northern,DZA,Algeria,DZA.26_1,M'Sila, 1.3022
2019,5,17,Northern,DZA,Algeria,DZA.26_1,M'Sila, 1.3550
2019,6,18,Northern,DZA,Algeria,DZA.26_1,M'Sila, 1.6279
2019,7,19,Northern,DZA,Algeria,DZA.26_1,M'Sila, 1.7090
2019,8,20,Northern,DZA,Algeria,DZA.26_1,M'Sila, 1.7546
2019,9,21,Northern,DZA,Algeria,DZA.26_1,M'Sila, 1.5170
2019,10,22,Northern,DZA,Algeria,DZA.26_1,M'Sila, 1.5270
2019,11,23,Northern,DZA,Algeria,DZA.26_1,M'Sila, 1.3109
2019,12,24,Northern,DZA,Algeria,DZA.26_1,M'Sila, 1.0958
2018,1,1,Northern,DZA,Algeria,DZA.27_1,Mascara, 0.9939
2018,2,2,Northern,DZA,Algeria,DZA.27_1,Mascara, 0.8434
2018,3,3,Northern,DZA,Algeria,DZA.27_1,Mascara, 0.9941
2018,4,4,Northern,DZA,Algeria,DZA.27_1,Mascara, 0.9520
2018,5,5,Northern,DZA,Algeria,DZA.27_1,Mascara, 0.8694
2018,6,6,Northern,DZA,Algeria,DZA.27_1,Mascara, 0.9793
2018,7,7,Northern,DZA,Algeria,DZA.27_1,Mascara, 1.2059
2018,8,8,Northern,DZA,Algeria,DZA.27_1,Mascara, 1.2725
2018,9,9,Northern,DZA,Algeria,DZA.27_1,Mascara, 1.1893
2018,10,10,Northern,DZA,Algeria,DZA.27_1,Mascara, 1.0344
2018,11,11,Northern,DZA,Algeria,DZA.27_1,Mascara, 1.0347
2018,12,12,Northern,DZA,Algeria,DZA.27_1,Mascara, 1.0221
2019,1,13,Northern,DZA,Algeria,DZA.27_1,Mascara, 1.0320
2019,2,14,Northern,DZA,Algeria,DZA.27_1,Mascara, 1.0142
2019,3,15,Northern,DZA,Algeria,DZA.27_1,Mascara, 1.1589
2019,4,16,Northern,DZA,Algeria,DZA.27_1,Mascara, 1.2525
2019,5,17,Northern,DZA,Algeria,DZA.27_1,Mascara, 1.2604
2019,6,18,Northern,DZA,Algeria,DZA.27_1,Mascara, 1.4000
2019,7,19,Northern,DZA,Algeria,DZA.27_1,Mascara, 1.5464
2019,8,20,Northern,DZA,Algeria,DZA.27_1,Mascara, 1.6221
2019,9,21,Northern,DZA,Algeria,DZA.27_1,Mascara, 1.3943
2019,10,22,Northern,DZA,Algeria,DZA.27_1,Mascara, 1.4367
2019,11,23,Northern,DZA,Algeria,DZA.27_1,Mascara, 1.2774
2019,12,24,Northern,DZA,Algeria,DZA.27_1,Mascara, 1.0822
2018,1,1,Northern,DZA,Algeria,DZA.28_1,Médéa, 0.9227
2018,2,2,Northern,DZA,Algeria,DZA.28_1,Médéa, 0.7789
2018,3,3,Northern,DZA,Algeria,DZA.28_1,Médéa, 0.9121
2018,4,4,Northern,DZA,Algeria,DZA.28_1,Médéa, 0.8845
2018,5,5,Northern,DZA,Algeria,DZA.28_1,Médéa, 0.8154
2018,6,6,Northern,DZA,Algeria,DZA.28_1,Médéa, 0.9411
2018,7,7,Northern,DZA,Algeria,DZA.28_1,Médéa, 1.1972
2018,8,8,Northern,DZA,Algeria,DZA.28_1,Médéa, 1.1891
2018,9,9,Northern,DZA,Algeria,DZA.28_1,Médéa, 1.1224
2018,10,10,Northern,DZA,Algeria,DZA.28_1,Médéa, 0.9543
2018,11,11,Northern,DZA,Algeria,DZA.28_1,Médéa, 0.9565
2018,12,12,Northern,DZA,Algeria,DZA.28_1,Médéa, 0.9605
2019,1,13,Northern,DZA,Algeria,DZA.28_1,Médéa, 0.9621
2019,2,14,Northern,DZA,Algeria,DZA.28_1,Médéa, 0.9509
2019,3,15,Northern,DZA,Algeria,DZA.28_1,Médéa, 1.0919
2019,4,16,Northern,DZA,Algeria,DZA.28_1,Médéa, 1.2127
2019,5,17,Northern,DZA,Algeria,DZA.28_1,Médéa, 1.2675
2019,6,18,Northern,DZA,Algeria,DZA.28_1,Médéa, 1.5062
2019,7,19,Northern,DZA,Algeria,DZA.28_1,Médéa, 1.6026
2019,8,20,Northern,DZA,Algeria,DZA.28_1,Médéa, 1.6380
2019,9,21,Northern,DZA,Algeria,DZA.28_1,Médéa, 1.4046
2019,10,22,Northern,DZA,Algeria,DZA.28_1,Médéa, 1.4337
2019,11,23,Northern,DZA,Algeria,DZA.28_1,Médéa, 1.2332
2019,12,24,Northern,DZA,Algeria,DZA.28_1,Médéa, 1.0478
2018,1,1,Northern,DZA,Algeria,DZA.29_1,Mila, 0.9283
2018,2,2,Northern,DZA,Algeria,DZA.29_1,Mila, 0.7803
2018,3,3,Northern,DZA,Algeria,DZA.29_1,Mila, 0.9116
2018,4,4,Northern,DZA,Algeria,DZA.29_1,Mila, 0.8761
2018,5,5,Northern,DZA,Algeria,DZA.29_1,Mila, 0.7963
2018,6,6,Northern,DZA,Algeria,DZA.29_1,Mila, 0.9044
2018,7,7,Northern,DZA,Algeria,DZA.29_1,Mila, 1.1443
2018,8,8,Northern,DZA,Algeria,DZA.29_1,Mila, 1.1506
2018,9,9,Northern,DZA,Algeria,DZA.29_1,Mila, 1.1122
2018,10,10,Northern,DZA,Algeria,DZA.29_1,Mila, 0.9594
2018,11,11,Northern,DZA,Algeria,DZA.29_1,Mila, 0.9523
2018,12,12,Northern,DZA,Algeria,DZA.29_1,Mila, 0.9565
2019,1,13,Northern,DZA,Algeria,DZA.29_1,Mila, 0.9675
2019,2,14,Northern,DZA,Algeria,DZA.29_1,Mila, 0.9593
2019,3,15,Northern,DZA,Algeria,DZA.29_1,Mila, 1.0848
2019,4,16,Northern,DZA,Algeria,DZA.29_1,Mila, 1.1957
2019,5,17,Northern,DZA,Algeria,DZA.29_1,Mila, 1.2423
2019,6,18,Northern,DZA,Algeria,DZA.29_1,Mila, 1.4756
2019,7,19,Northern,DZA,Algeria,DZA.29_1,Mila, 1.5790
2019,8,20,Northern,DZA,Algeria,DZA.29_1,Mila, 1.6144
2019,9,21,Northern,DZA,Algeria,DZA.29_1,Mila, 1.4324
2019,10,22,Northern,DZA,Algeria,DZA.29_1,Mila, 1.4619
2019,11,23,Northern,DZA,Algeria,DZA.29_1,Mila, 1.2623
2019,12,24,Northern,DZA,Algeria,DZA.29_1,Mila, 1.0643
2018,1,1,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 0.9711
2018,2,2,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 0.8187
2018,3,3,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 0.9586
2018,4,4,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 0.9143
2018,5,5,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 0.8362
2018,6,6,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 0.9448
2018,7,7,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 1.1469
2018,8,8,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 1.2325
2018,9,9,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 1.1509
2018,10,10,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 1.0044
2018,11,11,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 1.0042
2018,12,12,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 1.0065
2019,1,13,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 1.0133
2019,2,14,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 0.9906
2019,3,15,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 1.1214
2019,4,16,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 1.2145
2019,5,17,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 1.2292
2019,6,18,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 1.3499
2019,7,19,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 1.4904
2019,8,20,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 1.5633
2019,9,21,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 1.3670
2019,10,22,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 1.4116
2019,11,23,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 1.2541
2019,12,24,Northern,DZA,Algeria,DZA.30_1,Mostaganem, 1.0670
2018,1,1,Northern,DZA,Algeria,DZA.31_1,Naâma, 0.9061
2018,2,2,Northern,DZA,Algeria,DZA.31_1,Naâma, 0.7904
